type	lat	lon	name	desc
T	41.434990000	13.891880000		
T	41.434930000	13.892020000		
T	41.434700000	13.892630000		
T	41.434110000	13.894110000		
T	41.433510000	13.895650000		
T	41.433240000	13.896390000		
T	41.432740000	13.897640000		
T	41.432580000	13.898090000		
T	41.432490000	13.898290000		
T	41.432470000	13.898340000		
T	41.431930000	13.899760000		
T	41.431590000	13.900610000		
T	41.431430000	13.900890000		
T	41.431360000	13.901000000		
T	41.431300000	13.901130000		
T	41.430410000	13.903420000		
T	41.428540000	13.908260000		
T	41.428510000	13.908340000		
T	41.428500000	13.908370000		
T	41.428450000	13.908490000		
T	41.426620000	13.913220000		
T	41.426530000	13.913430000		
T	41.426450000	13.913640000		
T	41.426350000	13.913910000		
T	41.426150000	13.914410000		
T	41.425790000	13.915350000		
T	41.424780000	13.917940000		
T	41.423860000	13.920290000		
T	41.423580000	13.921010000		
T	41.423080000	13.922270000		
T	41.422400000	13.924030000		
T	41.421540000	13.926260000		
T	41.420710000	13.928380000		
T	41.420430000	13.929120000		
T	41.419170000	13.932370000		
T	41.418640000	13.933740000		
T	41.418000000	13.935370000		
T	41.417610000	13.936380000		
T	41.416820000	13.938390000		
T	41.416190000	13.940000000		
T	41.416020000	13.940430000		
T	41.414510000	13.944330000		
T	41.414260000	13.945000000		
T	41.414040000	13.945600000		
T	41.413820000	13.946150000		
T	41.413160000	13.947880000		
T	41.412820000	13.948760000		
T	41.412530000	13.949500000		
T	41.412210000	13.950320000		
T	41.411800000	13.951330000		
T	41.411400000	13.952340000		
T	41.411050000	13.953220000		
T	41.410320000	13.955080000		
T	41.410080000	13.955680000		
T	41.409970000	13.955970000		
T	41.409790000	13.956410000		
T	41.408080000	13.960750000		
T	41.407040000	13.963440000		
T	41.404650000	13.969600000		
T	41.404080000	13.971070000		
T	41.403460000	13.972500000		
T	41.402970000	13.973510000		
T	41.402020000	13.975180000		
T	41.401880000	13.975380000		
T	41.401580000	13.975840000		
T	41.401540000	13.975900000		
T	41.401540000	13.975910000		
T	41.401490000	13.975970000		
T	41.401480000	13.976000000		
T	41.400850000	13.976860000		
T	41.400170000	13.977790000		
T	41.398830000	13.979600000		
T	41.397960000	13.980770000		
T	41.396970000	13.982100000		
T	41.395750000	13.983710000		
T	41.395610000	13.983920000		
T	41.395450000	13.984170000		
T	41.394940000	13.984840000		
T	41.393760000	13.986440000		
T	41.392600000	13.987980000		
T	41.391500000	13.989460000		
T	41.391460000	13.989520000		
T	41.390590000	13.990660000		
T	41.388800000	13.993070000		
T	41.386350000	13.996340000		
T	41.385260000	13.997800000		
T	41.385120000	13.998000000		
T	41.383560000	14.000090000		
T	41.383230000	14.000540000		
T	41.383190000	14.000590000		
T	41.383190000	14.000600000		
T	41.383150000	14.000640000		
T	41.383100000	14.000710000		
T	41.382640000	14.001340000		
T	41.381420000	14.002960000		
T	41.380140000	14.004690000		
T	41.378050000	14.007510000		
T	41.377410000	14.008370000		
T	41.376910000	14.009040000		
T	41.376500000	14.009600000		
T	41.376160000	14.010050000		
T	41.375660000	14.010710000		
T	41.375450000	14.010990000		
T	41.375240000	14.011270000		
T	41.375030000	14.011550000		
T	41.373680000	14.013350000		
T	41.371390000	14.016420000		
T	41.369520000	14.018950000		
T	41.369320000	14.019220000		
T	41.369120000	14.019490000		
T	41.368250000	14.020660000		
T	41.362050000	14.028920000		
T	41.356700000	14.036100000		
T	41.356320000	14.036610000		
T	41.355940000	14.037120000		
T	41.355660000	14.037510000		
T	41.353000000	14.041060000		
T	41.351300000	14.043320000		
T	41.349260000	14.046040000		
T	41.348170000	14.047500000		
T	41.347030000	14.049020000		
T	41.343740000	14.053410000		
T	41.342550000	14.055000000		
T	41.341120000	14.056920000		
T	41.340510000	14.057720000		
T	41.338910000	14.059860000		
T	41.338840000	14.059960000		
T	41.338770000	14.060060000		
T	41.338270000	14.060720000		
T	41.334810000	14.065410000		
T	41.332240000	14.068810000		
T	41.330170000	14.071600000		
T	41.326850000	14.076000000		
T	41.325770000	14.077480000		
T	41.325060000	14.078430000		
T	41.324090000	14.079710000		
T	41.323170000	14.080920000		
T	41.322780000	14.081370000		
T	41.322490000	14.081690000		
T	41.322150000	14.082040000		
T	41.321730000	14.082450000		
T	41.321250000	14.082880000		
T	41.320790000	14.083250000		
T	41.320400000	14.083530000		
T	41.320020000	14.083790000		
T	41.319530000	14.084090000		
T	41.319090000	14.084330000		
T	41.318690000	14.084540000		
T	41.318390000	14.084680000		
T	41.317890000	14.084890000		
T	41.317330000	14.085110000		
T	41.314320000	14.086270000		
T	41.311340000	14.087420000		
T	41.310840000	14.087610000		
T	41.310340000	14.087810000		
T	41.306120000	14.089430000		
T	41.306050000	14.089460000		
T	41.305240000	14.089760000		
T	41.304910000	14.089870000		
T	41.304460000	14.090020000		
T	41.304000000	14.090150000		
T	41.303170000	14.090370000		
T	41.302990000	14.090410000		
T	41.302630000	14.090490000		
T	41.302210000	14.090580000		
T	41.301830000	14.090650000		
T	41.301790000	14.090650000		
T	41.301120000	14.090760000		
T	41.300760000	14.090810000		
T	41.300240000	14.090860000		
T	41.299750000	14.090910000		
T	41.298840000	14.090950000		
T	41.297450000	14.090980000		
T	41.296830000	14.091000000		
T	41.296500000	14.091000000		
T	41.296170000	14.091010000		
T	41.295410000	14.091030000		
T	41.290080000	14.091140000		
T	41.287680000	14.091220000		
T	41.286800000	14.091240000		
T	41.285910000	14.091260000		
T	41.285110000	14.091280000		
T	41.284180000	14.091300000		
T	41.283230000	14.091320000		
T	41.281880000	14.091350000		
T	41.281240000	14.091370000		
T	41.280200000	14.091390000		
T	41.278200000	14.091430000		
T	41.278100000	14.091440000		
T	41.277970000	14.091440000		
T	41.277570000	14.091450000		
T	41.275820000	14.091500000		
T	41.274920000	14.091520000		
T	41.273600000	14.091550000		
T	41.273590000	14.091550000		
T	41.272220000	14.091590000		
T	41.272170000	14.091590000		
T	41.266870000	14.091720000		
T	41.266830000	14.091720000		
T	41.266790000	14.091720000		
T	41.264390000	14.091780000		
T	41.262100000	14.091830000		
T	41.259970000	14.091880000		
T	41.258130000	14.091930000		
T	41.253980000	14.092030000		
T	41.253920000	14.092030000		
T	41.249290000	14.092130000		
T	41.249180000	14.092130000		
T	41.249170000	14.092130000		
T	41.248870000	14.092140000		
T	41.246390000	14.092200000		
T	41.243960000	14.092260000		
T	41.242590000	14.092290000		
T	41.242350000	14.092300000		
T	41.242090000	14.092300000		
T	41.240150000	14.092340000		
T	41.237810000	14.092400000		
T	41.237550000	14.092400000		
T	41.237460000	14.092400000		
T	41.236250000	14.092460000		
T	41.236060000	14.092440000		
T	41.235740000	14.092450000		
T	41.235070000	14.092490000		
T	41.234660000	14.092540000		
T	41.234180000	14.092640000		
T	41.233550000	14.092770000		
T	41.232760000	14.093010000		
T	41.232330000	14.093180000		
T	41.231460000	14.093570000		
T	41.230700000	14.093870000		
T	41.229920000	14.094200000		
T	41.228810000	14.094690000		
T	41.227930000	14.095070000		
T	41.223900000	14.096750000		
T	41.223530000	14.096900000		
T	41.222160000	14.097480000		
T	41.220710000	14.098100000		
T	41.220330000	14.098270000		
T	41.219840000	14.098510000		
T	41.219310000	14.098810000		
T	41.218860000	14.099110000		
T	41.218800000	14.099160000		
T	41.218630000	14.099290000		
T	41.218440000	14.099450000		
T	41.218110000	14.099720000		
T	41.217950000	14.099880000		
T	41.217840000	14.099990000		
T	41.217610000	14.100230000		
T	41.217490000	14.100350000		
T	41.217170000	14.100710000		
T	41.216820000	14.101150000		
T	41.216640000	14.101400000		
T	41.216440000	14.101690000		
T	41.216240000	14.102010000		
T	41.216180000	14.102110000		
T	41.216180000	14.102120000		
T	41.216140000	14.102190000		
T	41.216020000	14.102400000		
T	41.215840000	14.102740000		
T	41.215650000	14.103090000		
T	41.215470000	14.103460000		
T	41.214360000	14.105830000		
T	41.214060000	14.106480000		
T	41.213340000	14.108040000		
T	41.213230000	14.108280000		
T	41.213200000	14.108330000		
T	41.212930000	14.108900000		
T	41.212560000	14.109720000		
T	41.212330000	14.110220000		
T	41.212050000	14.110810000		
T	41.211740000	14.111480000		
T	41.210860000	14.113370000		
T	41.210830000	14.113440000		
T	41.210790000	14.113510000		
T	41.208600000	14.118220000		
T	41.208040000	14.119430000		
T	41.207570000	14.120440000		
T	41.207540000	14.120510000		
T	41.207500000	14.120590000		
T	41.206730000	14.122220000		
T	41.206290000	14.123160000		
T	41.205920000	14.123960000		
T	41.204380000	14.127320000		
T	41.204350000	14.127380000		
T	41.204310000	14.127460000		
T	41.203620000	14.128960000		
T	41.202370000	14.131630000		
T	41.202150000	14.132110000		
T	41.202110000	14.132180000		
T	41.202110000	14.132190000		
T	41.202070000	14.132270000		
T	41.200950000	14.134700000		
T	41.200920000	14.134770000		
T	41.200910000	14.134790000		
T	41.200860000	14.134890000		
T	41.200160000	14.136390000		
T	41.199890000	14.136950000		
T	41.199370000	14.138050000		
T	41.198820000	14.139250000		
T	41.198230000	14.140520000		
T	41.197720000	14.141590000		
T	41.197670000	14.141700000		
T	41.197670000	14.141710000		
T	41.197620000	14.141810000		
T	41.196130000	14.145020000		
T	41.196000000	14.145300000		
T	41.195870000	14.145570000		
T	41.195580000	14.146210000		
T	41.195060000	14.147310000		
T	41.194630000	14.148250000		
T	41.194410000	14.148710000		
T	41.194180000	14.149190000		
T	41.194050000	14.149430000		
T	41.193790000	14.149910000		
T	41.193660000	14.150140000		
T	41.193520000	14.150380000		
T	41.193450000	14.150490000		
T	41.193310000	14.150710000		
T	41.193100000	14.151040000		
T	41.192810000	14.151460000		
T	41.192630000	14.151710000		
T	41.192350000	14.152070000		
T	41.192210000	14.152250000		
T	41.192060000	14.152430000		
T	41.191730000	14.152820000		
T	41.191420000	14.153150000		
T	41.191220000	14.153360000		
T	41.190780000	14.153780000		
T	41.190440000	14.154100000		
T	41.190080000	14.154430000		
T	41.189710000	14.154760000		
T	41.188490000	14.155890000		
T	41.187690000	14.156630000		
T	41.186590000	14.157640000		
T	41.185510000	14.158640000		
T	41.184230000	14.159820000		
T	41.184170000	14.159870000		
T	41.184160000	14.159880000		
T	41.184090000	14.159950000		
T	41.182300000	14.161600000		
T	41.180640000	14.163130000		
T	41.180580000	14.163190000		
T	41.180570000	14.163200000		
T	41.180500000	14.163260000		
T	41.180390000	14.163370000		
T	41.178860000	14.164770000		
T	41.176590000	14.166850000		
T	41.176330000	14.167090000		
T	41.175970000	14.167420000		
T	41.175520000	14.167830000		
T	41.174990000	14.168320000		
T	41.174180000	14.169060000		
T	41.173910000	14.169320000		
T	41.173470000	14.169720000		
T	41.173380000	14.169800000		
T	41.173010000	14.170140000		
T	41.172580000	14.170540000		
T	41.172120000	14.170960000		
T	41.171590000	14.171460000		
T	41.171140000	14.171860000		
T	41.170910000	14.172080000		
T	41.170790000	14.172190000		
T	41.170530000	14.172430000		
T	41.170170000	14.172750000		
T	41.169550000	14.173330000		
T	41.169000000	14.173840000		
T	41.168810000	14.174020000		
T	41.168630000	14.174170000		
T	41.168300000	14.174480000		
T	41.167750000	14.174990000		
T	41.167130000	14.175550000		
T	41.166690000	14.175960000		
T	41.166510000	14.176130000		
T	41.164840000	14.177660000		
T	41.164510000	14.177970000		
T	41.163600000	14.178790000		
T	41.163570000	14.178820000		
T	41.162550000	14.179770000		
T	41.162140000	14.180140000		
T	41.161640000	14.180610000		
T	41.161610000	14.180640000		
T	41.161350000	14.180860000		
T	41.159320000	14.182740000		
T	41.157960000	14.183960000		
T	41.157690000	14.184210000		
T	41.157030000	14.184840000		
T	41.153410000	14.188180000		
T	41.152100000	14.189380000		
T	41.151740000	14.189710000		
T	41.151460000	14.189960000		
T	41.151020000	14.190360000		
T	41.147960000	14.193180000		
T	41.147490000	14.193610000		
T	41.146950000	14.194100000		
T	41.146250000	14.194750000		
T	41.145800000	14.195160000		
T	41.145350000	14.195580000		
T	41.144820000	14.196070000		
T	41.144370000	14.196480000		
T	41.143930000	14.196890000		
T	41.143740000	14.197060000		
T	41.143480000	14.197300000		
T	41.143120000	14.197630000		
T	41.142590000	14.198130000		
T	41.142390000	14.198310000		
T	41.142320000	14.198380000		
T	41.142130000	14.198540000		
T	41.141780000	14.198860000		
T	41.141440000	14.199180000		
T	41.141160000	14.199430000		
T	41.140890000	14.199690000		
T	41.140540000	14.200010000		
T	41.140280000	14.200260000		
T	41.140010000	14.200520000		
T	41.139760000	14.200780000		
T	41.139340000	14.201230000		
T	41.139010000	14.201600000		
T	41.138700000	14.201970000		
T	41.138540000	14.202160000		
T	41.138240000	14.202550000		
T	41.138010000	14.202850000		
T	41.137730000	14.203240000		
T	41.137510000	14.203550000		
T	41.137300000	14.203860000		
T	41.136970000	14.204370000		
T	41.136950000	14.204390000		
T	41.136550000	14.204990000		
T	41.136180000	14.205560000		
T	41.135740000	14.206210000		
T	41.135450000	14.206650000		
T	41.135160000	14.207090000		
T	41.134870000	14.207520000		
T	41.134580000	14.207960000		
T	41.134390000	14.208250000		
T	41.133560000	14.209500000		
T	41.133360000	14.209800000		
T	41.132860000	14.210540000		
T	41.132290000	14.211410000		
T	41.131790000	14.212160000		
T	41.131210000	14.213030000		
T	41.130850000	14.213570000		
T	41.130280000	14.214430000		
T	41.129850000	14.215070000		
T	41.129490000	14.215620000		
T	41.129200000	14.216050000		
T	41.128910000	14.216490000		
T	41.128700000	14.216810000		
T	41.128410000	14.217250000		
T	41.128270000	14.217460000		
T	41.127550000	14.218540000		
T	41.127260000	14.218980000		
T	41.126970000	14.219420000		
T	41.126610000	14.219960000		
T	41.126170000	14.220620000		
T	41.125810000	14.221170000		
T	41.125370000	14.221830000		
T	41.124880000	14.222570000		
T	41.124660000	14.222890000		
T	41.124540000	14.223070000		
T	41.124050000	14.223810000		
T	41.123630000	14.224440000		
T	41.123350000	14.224860000		
T	41.123140000	14.225180000		
T	41.122860000	14.225610000		
T	41.122430000	14.226250000		
T	41.122150000	14.226670000		
T	41.121880000	14.227060000		
T	41.121640000	14.227390000		
T	41.121350000	14.227790000		
T	41.121120000	14.228090000		
T	41.120890000	14.228380000		
T	41.120660000	14.228670000		
T	41.120510000	14.228860000		
T	41.120260000	14.229150000		
T	41.119940000	14.229510000		
T	41.119520000	14.229960000		
T	41.118940000	14.230570000		
T	41.118350000	14.231180000		
T	41.118060000	14.231480000		
T	41.117530000	14.232030000		
T	41.116610000	14.233000000		
T	41.115800000	14.233870000		
T	41.115600000	14.234090000		
T	41.115430000	14.234280000		
T	41.115040000	14.234760000		
T	41.114820000	14.235050000		
T	41.114590000	14.235360000		
T	41.114370000	14.235670000		
T	41.114220000	14.235880000		
T	41.114020000	14.236200000		
T	41.113810000	14.236540000		
T	41.113600000	14.236880000		
T	41.113420000	14.237210000		
T	41.113290000	14.237460000		
T	41.113100000	14.237810000		
T	41.112930000	14.238160000		
T	41.112700000	14.238660000		
T	41.112300000	14.239490000		
T	41.111220000	14.241830000		
T	41.111140000	14.242010000		
T	41.109840000	14.244800000		
T	41.108900000	14.246820000		
T	41.108240000	14.248240000		
T	41.108110000	14.248520000		
T	41.107300000	14.250270000		
T	41.106640000	14.251700000		
T	41.106540000	14.251920000		
T	41.106080000	14.252910000		
T	41.105500000	14.254150000		
T	41.104630000	14.256050000		
T	41.104380000	14.256560000		
T	41.103920000	14.257510000		
T	41.103910000	14.257530000		
T	41.103620000	14.258110000		
T	41.103350000	14.258630000		
T	41.103140000	14.259040000		
T	41.103020000	14.259250000		
T	41.102620000	14.259990000		
T	41.102390000	14.260390000		
T	41.101400000	14.262140000		
T	41.100730000	14.263320000		
T	41.096870000	14.270090000		
T	41.094870000	14.273590000		
T	41.094760000	14.273780000		
T	41.094730000	14.273830000		
T	41.094670000	14.273930000		
T	41.093410000	14.276140000		
T	41.092950000	14.276950000		
T	41.091540000	14.279410000		
T	41.090430000	14.281350000		
T	41.089870000	14.282340000		
T	41.088800000	14.284210000		
T	41.088410000	14.284890000		
T	41.088280000	14.285120000		
T	41.087890000	14.285760000		
T	41.087700000	14.286070000		
T	41.087550000	14.286270000		
T	41.087460000	14.286410000		
T	41.087350000	14.286550000		
T	41.087170000	14.286780000		
T	41.086930000	14.287070000		
T	41.086500000	14.287530000		
T	41.085070000	14.289030000		
T	41.084230000	14.289910000		
T	41.083640000	14.290520000		
T	41.083220000	14.290960000		
T	41.082540000	14.291670000		
T	41.081870000	14.292370000		
T	41.079470000	14.294890000		
T	41.079370000	14.295000000		
T	41.078320000	14.296090000		
T	41.077550000	14.296890000		
T	41.077050000	14.297420000		
T	41.076210000	14.298290000		
T	41.076100000	14.298400000		
T	41.075440000	14.299100000		
T	41.075420000	14.299130000		
T	41.074420000	14.300180000		
T	41.073520000	14.301120000		
T	41.073490000	14.301160000		
T	41.073440000	14.301200000		
T	41.073360000	14.301290000		
T	41.073080000	14.301560000		
T	41.072620000	14.302040000		
T	41.072190000	14.302490000		
T	41.071680000	14.303020000		
T	41.071410000	14.303290000		
T	41.071140000	14.303540000		
